,Date,repo,pulls_count, issue_comment_count, issues_count, review_comments_count, comments_count, commits_count,events_count, issue_events_count, releases_count, tags_count,contributors_count,,,,,
Data for presentation:,10/03/15 12:00 AM,npm-lockdown,0,14,0,0,0,0,0,0,0,0,6,,output data:,[ 0 14  0  0  0  0  0  0  0  0  6],2,5.7304214348
Data for presentation:,10/03/15 12:00 AM,brackets,0,54,4,0,0,0,0,0,0,0,7,,output data:,[ 0 54  4  0  0  0  0  0  0  0  7],4,6.7685223157
Data for presentation:,10/03/15 12:00 AM,MozStumbler,0,17,0,0,0,0,0,0,0,0,8,,output data:,[ 0 17  0  0  0  0  0  0  0  0  8],6,7.3465199939
Data for presentation:,10/03/15 12:00 AM,hapi-fxa-oauth,0,3,0,0,0,0,0,0,0,0,2,,output data:,[0 3 0 0 0 0 0 0 0 0 2],1,2.4558775227
Data for presentation:,10/03/15 12:00 AM,i18n-abide,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],3,1.6435935637
Data for presentation:,10/03/15 12:00 AM,MozDef,0,13,3,0,1,0,0,0,1,0,5,,output data:,[ 0 13  3  0  1  0  0  0  1  0  5],3,4.8613835955
Data for presentation:,10/03/15 12:00 AM,basket,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],3,1.6435935637
Data for presentation:,10/03/15 12:00 AM,treeherder,0,64,0,0,2,0,0,0,0,0,11,,output data:,[ 0 64  0  0  2  0  0  0  0  0 11],12,10.1441971668
Data for presentation:,10/03/15 12:00 AM,fxemoji,0,6,0,0,0,0,0,0,0,0,4,,output data:,[0 6 0 0 0 0 0 0 0 0 4],2,4.0719760819
Data for presentation:,11/02/15 12:00 AM,fxa-profile-server,0,45,0,0,2,0,0,0,0,0,4,,output data:,[ 0 45  0  0  2  0  0  0  0  0  4],4,4.4158626604
Data for presentation:,11/02/15 12:00 AM,compatipede,0,5,1,0,0,0,0,0,0,0,3,,output data:,[0 5 1 0 0 0 0 0 0 0 3],2,3.244156804
Data for presentation:,11/02/15 12:00 AM,sugardough,0,20,0,0,0,0,0,0,0,0,5,,output data:,[ 0 20  0  0  0  0  0  0  0  0  5],6,4.9858923458
Data for presentation:,11/02/15 12:00 AM,fxa-customs-server,0,8,0,0,0,0,0,0,0,0,1,,output data:,[0 8 0 0 0 0 0 0 0 0 1],1,1.7028790749
Data for presentation:,11/02/15 12:00 AM,server-side-tls,0,45,1,0,0,0,0,0,0,0,9,,output data:,[ 0 45  1  0  0  0  0  0  0  0  9],4,8.3550026027
Data for presentation:,11/02/15 12:00 AM,mozmoderator,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],1,1.6435935637
Data for presentation:,11/02/15 12:00 AM,amo-validator,0,53,0,0,0,0,0,0,0,0,6,,output data:,[ 0 53  0  0  0  0  0  0  0  0  6],6,6.0607264259
Data for presentation:,11/02/15 12:00 AM,node-client-sessions,0,3,1,0,0,0,0,0,0,0,3,,output data:,[0 3 1 0 0 0 0 0 0 0 3],2,3.2272180865
Data for presentation:,11/02/15 12:00 AM,tls-observatory,0,37,1,0,11,0,0,0,0,0,3,,output data:,[ 0 37  1  0 11  0  0  0  0  0  3],3,3.5898750148
Data for presentation:,11/02/15 12:00 AM,zamboni,0,70,0,0,0,0,0,0,0,0,8,,output data:,[ 0 70  0  0  0  0  0  0  0  0  8],6,7.7953960075
Data for presentation:,11/02/15 12:00 AM,ichnaea,0,10,0,0,0,0,0,0,0,0,2,,output data:,[ 0 10  0  0  0  0  0  0  0  0  2],2,2.5151630339
Data for presentation:,11/02/15 12:00 AM,masterfirefoxos,0,1,0,0,4,0,0,0,0,0,3,,output data:,[0 1 0 0 4 0 0 0 0 0 3],2,3.2614472215
Data for presentation:,11/02/15 12:00 AM,fxa-content-server,0,264,2,0,0,0,0,0,0,0,19,,output data:,[  0 264   2   0   0   0   0   0   0   0  19],14,18.1392399051
Data for presentation:,11/02/15 12:00 AM,kuma,1,251,1,0,45,0,0,0,0,0,13,,output data:,[  1 251   1   0  45   0   0   0   0   0  13],10,13.5866571876
Data for presentation:,11/02/15 12:00 AM,eoy-fundraising,0,2,0,0,0,0,0,0,0,0,1,,output data:,[0 2 0 0 0 0 0 0 0 0 1],2,1.6520629225
Data for presentation:,11/02/15 12:00 AM,fxa-dev,0,16,0,0,0,0,0,0,0,0,4,,output data:,[ 0 16  0  0  0  0  0  0  0  0  4],4,4.1566696693
Data for presentation:,11/02/15 12:00 AM,node-srp,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],2,1.6435935637
Data for presentation:,11/02/15 12:00 AM,telemetry-dashboard,0,78,0,0,0,0,0,0,0,0,5,,output data:,[ 0 78  0  0  0  0  0  0  0  0  5],6,5.477115153
Data for presentation:,11/02/15 12:00 AM,mozjpeg,0,15,4,0,0,0,0,0,0,0,5,,output data:,[ 0 15  4  0  0  0  0  0  0  0  5],4,4.8475268416
Data for presentation:,11/02/15 12:00 AM,geckodriver,0,4,0,0,0,0,0,0,0,0,3,,output data:,[0 4 0 0 0 0 0 0 0 0 3],3,3.2596921229
Data for presentation:,11/02/15 12:00 AM,addons-linter,0,224,21,0,2,0,0,0,8,0,10,,output data:,[  0 224  21   0   2   0   0   0   8   0  10],2,10.1998510952
Data for presentation:,11/02/15 12:00 AM,django-csp,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],2,1.6435935637
Data for presentation:,11/02/15 12:00 AM,participation-org,0,194,0,0,0,0,0,0,0,0,31,,output data:,[  0 194   0   0   0   0   0   0   0   0  31],52,27.1385370457
Data for presentation:,11/02/15 12:00 AM,puente,0,36,4,0,0,0,0,0,0,0,4,,output data:,[ 0 36  4  0  0  0  0  0  0  0  4],1,4.2300381338
Data for presentation:,11/02/15 12:00 AM,bleach,0,37,1,0,0,0,0,0,0,0,12,,output data:,[ 0 37  1  0  0  0  0  0  0  0 12],9,10.6732834571
Data for presentation:,11/02/15 12:00 AM,socorro,0,92,0,0,0,0,0,0,0,0,7,,output data:,[ 0 92  0  0  0  0  0  0  0  0  7],5,7.1863766584
Data for presentation:,11/02/15 12:00 AM,fireplace,0,84,0,0,0,0,0,0,0,0,12,,output data:,[ 0 84  0  0  0  0  0  0  0  0 12],6,11.0953479958
Data for presentation:,11/02/15 12:00 AM,webmaker-curriculum,0,0,1,0,0,0,0,0,0,0,1,,output data:,[0 0 1 0 0 0 0 0 0 0 1],1,1.6111195274
Data for presentation:,11/02/15 12:00 AM,moz-git-tools,0,6,1,0,0,0,0,0,0,0,4,,output data:,[0 6 1 0 0 0 0 0 0 0 4],3,4.0479714043
Data for presentation:,11/02/15 12:00 AM,oneanddone,0,9,0,0,0,0,0,0,0,0,2,,output data:,[0 9 0 0 0 0 0 0 0 0 2],5,2.5066936752
Data for presentation:,11/02/15 12:00 AM,django-session-csrf,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],3,1.6435935637
Data for presentation:,11/02/15 12:00 AM,marketplace-core-modules,0,2,0,0,0,0,0,0,0,0,1,,output data:,[0 2 0 0 0 0 0 0 0 0 1],3,1.6520629225
Data for presentation:,11/02/15 12:00 AM,mp4parse-rust,0,2,0,0,0,0,0,0,0,0,2,,output data:,[0 2 0 0 0 0 0 0 0 0 2],1,2.4474081639
Data for presentation:,11/02/15 12:00 AM,oneanddone-tests,0,41,0,0,0,0,0,0,0,0,4,,output data:,[ 0 41  0  0  0  0  0  0  0  0  4],1,4.368403638
Data for presentation:,11/02/15 12:00 AM,togetherjs,1,1,2,0,0,0,0,0,0,0,3,,output data:,[1 1 2 0 0 0 0 0 0 0 3],5,3.1862746915
Data for presentation:,11/02/15 12:00 AM,fxa-oauth-server,0,31,0,0,0,0,0,0,0,0,4,,output data:,[ 0 31  0  0  0  0  0  0  0  0  4],5,4.2837100505
Data for presentation:,11/02/15 12:00 AM,treeherder-tests,0,38,0,0,0,0,0,0,0,0,6,,output data:,[ 0 38  0  0  0  0  0  0  0  0  6],2,5.9336860447
Data for presentation:,11/02/15 12:00 AM,mozilla-club-activity-story-of-us,0,6,5,0,0,0,0,0,0,0,4,,output data:,[0 6 5 0 0 0 0 0 0 0 4],3,3.9519526939
Data for presentation:,11/02/15 12:00 AM,platform-status,0,189,8,0,2,0,0,0,0,0,16,,output data:,[  0 189   8   0   2   0   0   0   0   0  16],10,14.9875557966
Data for presentation:,11/02/15 12:00 AM,valence,0,4,1,0,0,0,0,0,0,0,5,,output data:,[0 4 1 0 0 0 0 0 0 0 5],4,4.8263779282
Data for presentation:,11/02/15 12:00 AM,loop-client-l10n,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],1,1.6435935637
Data for presentation:,11/02/15 12:00 AM,firefox-ui-tests,2,46,2,0,0,0,0,0,0,0,10,,output data:,[ 2 46  2  0  0  0  0  0  0  0 10],5,9.1348125253
Data for presentation:,11/02/15 12:00 AM,thimble.mozilla.org,1,288,22,0,0,0,0,0,0,0,19,,output data:,[  1 288  22   0   0   0   0   0   0   0  19],16,17.8624109631
Data for presentation:,11/02/15 12:00 AM,nunjucks,0,79,4,0,0,0,0,0,1,0,27,,output data:,[ 0 79  4  0  0  0  0  0  1  0 27],24,22.8871611136
Data for presentation:,11/02/15 12:00 AM,task.js,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],2,1.6435935637
Data for presentation:,11/02/15 12:00 AM,universal-search-addon,0,14,6,0,0,0,0,0,0,0,2,,output data:,[ 0 14  6  0  0  0  0  0  0  0  2],5,2.4050124033
Data for presentation:,11/02/15 12:00 AM,reflex,0,1,0,0,0,0,0,0,1,0,1,,output data:,[0 1 0 0 0 0 0 0 1 0 1],1,1.6435935637
Data for presentation:,11/02/15 12:00 AM,petitions.mozilla.org,3,0,3,0,0,0,0,0,0,0,2,,output data:,[3 0 3 0 0 0 0 0 0 0 2],2,2.3584554136
Data for presentation:,11/02/15 12:00 AM,rr,1,108,8,0,0,0,0,0,2,0,19,,output data:,[  1 108   8   0   0   0   0   0   2   0  19],8,16.6739918752
Data for presentation:,11/02/15 12:00 AM,brackets,0,32,2,0,0,0,0,0,0,0,4,,output data:,[ 0 32  2  0  0  0  0  0  0  0  4],7,4.2441700541
Data for presentation:,11/02/15 12:00 AM,MozDef,0,7,0,0,0,0,0,0,2,0,3,,output data:,[0 7 0 0 0 0 0 0 2 0 3],2,3.2851001991
Data for presentation:,11/02/15 12:00 AM,oghliner,0,202,14,0,0,0,0,0,0,0,7,,output data:,[  0 202  14   0   0   0   0   0   0   0   7],5,7.7819406341
Data for presentation:,11/02/15 12:00 AM,Fira,0,10,2,0,0,0,0,0,0,0,10,,output data:,[ 0 10  2  0  0  0  0  0  0  0 10],7,8.8299156104
Data for presentation:,11/02/15 12:00 AM,rhino,0,5,7,0,0,0,0,0,0,0,8,,output data:,[0 5 7 0 0 0 0 0 0 0 8],2,7.0768549458
Data for presentation:,11/02/15 12:00 AM,fxa-content-server-l10n,0,45,0,0,0,0,0,0,0,0,9,,output data:,[ 0 45  0  0  0  0  0  0  0  0  9],4,8.3790072803
Data for presentation:,11/02/15 12:00 AM,build-mar,0,0,1,0,0,0,0,0,0,0,1,,output data:,[0 0 1 0 0 0 0 0 0 0 1],3,1.6111195274
Data for presentation:,11/02/15 12:00 AM,fjord,0,30,0,0,0,0,0,0,0,0,2,,output data:,[ 0 30  0  0  0  0  0  0  0  0  2],4,2.6845502088
Data for presentation:,11/02/15 12:00 AM,vtt.js,0,4,1,0,0,0,0,0,0,0,3,,output data:,[0 4 1 0 0 0 0 0 0 0 3],1,3.2356874453
Data for presentation:,11/02/15 12:00 AM,releasetasks,0,6,0,0,3,0,0,0,0,0,3,,output data:,[0 6 0 0 3 0 0 0 0 0 3],5,3.2970032215
Data for presentation:,11/02/15 12:00 AM,mozilla-club-activity-ping-kong,0,3,3,0,0,0,0,0,0,0,3,,output data:,[0 3 3 0 0 0 0 0 0 0 3],6,3.1792087314
Data for presentation:,11/02/15 12:00 AM,fxa-oauth-console,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],1,1.6435935637
Data for presentation:,11/02/15 12:00 AM,learning-networks,0,40,0,0,0,0,0,0,0,0,7,,output data:,[ 0 40  0  0  0  0  0  0  0  0  7],7,6.7459700036
Data for presentation:,11/02/15 12:00 AM,pontoon,0,132,0,0,3,0,0,0,0,0,4,,output data:,[  0 132   0   0   3   0   0   0   0   0   4],5,5.159487665
Data for presentation:,11/02/15 12:00 AM,splice,1,256,24,0,3,0,0,0,0,0,13,,output data:,[  1 256  24   0   3   0   0   0   0   0  13],7,12.7916830604
Data for presentation:,11/02/15 12:00 AM,django-browserid,0,11,0,0,0,0,0,0,0,0,4,,output data:,[ 0 11  0  0  0  0  0  0  0  0  4],4,4.1143228756
Data for presentation:,11/02/15 12:00 AM,Socorro-Tests,0,11,0,0,0,0,0,0,0,0,6,,output data:,[ 0 11  0  0  0  0  0  0  0  0  6],3,5.7050133585
Data for presentation:,11/02/15 12:00 AM,addon-sdk,0,14,0,0,0,0,0,0,0,0,5,,output data:,[ 0 14  0  0  0  0  0  0  0  0  5],4,4.9350761933
Data for presentation:,11/02/15 12:00 AM,readability,0,8,0,0,0,0,0,0,0,0,4,,output data:,[0 8 0 0 0 0 0 0 0 0 4],2,4.0889147993
Data for presentation:,11/02/15 12:00 AM,addons-server,0,291,9,0,6,0,0,0,0,0,31,,output data:,[  0 291   9   0   6   0   0   0   0   0  31],49,27.784767508
Data for presentation:,11/02/15 12:00 AM,wptview,0,34,0,0,0,0,0,0,0,0,3,,output data:,[ 0 34  0  0  0  0  0  0  0  0  3],3,3.5137728853
Data for presentation:,11/02/15 12:00 AM,serviceworker-cookbook,1,221,14,0,0,0,0,0,0,0,15,,output data:,[  1 221  14   0   0   0   0   0   0   0  15],14,14.305620382
Data for presentation:,11/02/15 12:00 AM,openbadges-backpack,0,6,1,0,0,0,0,0,0,0,4,,output data:,[0 6 1 0 0 0 0 0 0 0 4],1,4.0479714043
Data for presentation:,11/02/15 12:00 AM,feedthefox,3,398,8,0,0,0,0,0,7,0,24,,output data:,[  3 398   8   0   0   0   0   0   7   0  24],5,23.1068321189
Data for presentation:,11/02/15 12:00 AM,fxa-bugzilla-mirror,0,8,13,0,0,0,0,0,0,0,2,,output data:,[ 0  8 13  0  0  0  0  0  0  0  2],4,2.1861635076
Data for presentation:,11/02/15 12:00 AM,mozilla-club-activity-web-chef,0,9,2,0,0,0,0,0,0,0,4,,output data:,[0 9 2 0 0 0 0 0 0 0 4],3,4.0493748029
Data for presentation:,11/02/15 12:00 AM,addons,0,9,0,0,0,0,0,0,0,0,5,,output data:,[0 9 0 0 0 0 0 0 0 0 5],4,4.8927293996
Data for presentation:,11/02/15 12:00 AM,fxa-auth-db-mysql,0,26,0,0,0,0,0,0,0,0,5,,output data:,[ 0 26  0  0  0  0  0  0  0  0  5],4,5.0367084982
Data for presentation:,11/02/15 12:00 AM,mofo-transaction-storage,0,23,0,0,0,0,0,0,0,0,3,,output data:,[ 0 23  0  0  0  0  0  0  0  0  3],3,3.4206099391
Data for presentation:,11/02/15 12:00 AM,Affiliates-Tests,0,3,0,0,0,0,0,0,0,0,3,,output data:,[0 3 0 0 0 0 0 0 0 0 3],2,3.2512227641
Data for presentation:,11/02/15 12:00 AM,newtab-dev,2,5,2,0,2,0,0,0,0,0,3,,output data:,[2 5 2 0 2 0 0 0 0 0 3],4,3.2337337139
Data for presentation:,11/02/15 12:00 AM,pdf.js,1,1069,19,0,0,0,0,0,1,0,85,,output data:,[   1 1069   19    0    0    0    0    0    1    0   85],49,77.0417801134
Data for presentation:,11/02/15 12:00 AM,mozilla-club-activity-html-puzzle-boxes,0,6,7,0,0,0,0,0,0,0,5,,output data:,[0 6 7 0 0 0 0 0 0 0 5],2,4.6992885801
Data for presentation:,11/02/15 12:00 AM,payments-ui,0,5,0,0,0,0,0,0,0,0,2,,output data:,[0 5 0 0 0 0 0 0 0 0 2],3,2.4728162402
Data for presentation:,11/02/15 12:00 AM,wadi,0,96,0,0,0,0,0,0,0,0,15,,output data:,[ 0 96  0  0  0  0  0  0  0  0 15],8,13.5830160251
Data for presentation:,11/02/15 12:00 AM,webmaker-mailroom,0,11,0,0,0,0,0,0,0,0,3,,output data:,[ 0 11  0  0  0  0  0  0  0  0  3],2,3.3189776341
Data for presentation:,11/02/15 12:00 AM,metrics-graphics,1,45,5,0,0,0,0,0,0,0,13,,output data:,[ 1 45  5  0  0  0  0  0  0  0 13],11,11.4403648581
Data for presentation:,11/02/15 12:00 AM,pdfjs-dist,0,2,0,0,0,0,0,0,0,0,1,,output data:,[0 2 0 0 0 0 0 0 0 0 1],2,1.6520629225
Data for presentation:,11/02/15 12:00 AM,publish.webmaker.org,0,21,2,0,0,0,0,0,0,0,5,,output data:,[ 0 21  2  0  0  0  0  0  0  0  5],6,4.9463523493
Data for presentation:,11/02/15 12:00 AM,api.webmaker.org,0,4,0,0,0,0,0,0,0,0,3,,output data:,[0 4 0 0 0 0 0 0 0 0 3],3,3.2596921229
Data for presentation:,11/02/15 12:00 AM,self-repair-server,1,39,6,0,0,0,0,0,0,0,4,,output data:,[ 1 39  6  0  0  0  0  0  0  0  4],5,4.2074368549
Data for presentation:,11/02/15 12:00 AM,charts,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],3,1.6435935637
Data for presentation:,11/02/15 12:00 AM,mozregression,0,10,0,0,0,0,0,0,1,0,2,,output data:,[ 0 10  0  0  0  0  0  0  1  0  2],4,2.5151630339
Data for presentation:,11/02/15 12:00 AM,bedrock,0,472,0,0,4,0,0,0,0,0,24,,output data:,[  0 472   0   0   4   0   0   0   0   0  24],19,23.9527652618
Data for presentation:,11/02/15 12:00 AM,mozilla_ci_tools,0,179,0,0,0,0,0,0,0,0,7,,output data:,[  0 179   0   0   0   0   0   0   0   0   7],5,7.9232108693
Data for presentation:,11/02/15 12:00 AM,fxa-auth-server,0,89,0,0,0,0,0,0,0,0,9,,output data:,[ 0 89  0  0  0  0  0  0  0  0  9],6,8.7516590651
Data for presentation:,11/02/15 12:00 AM,lightbeam,0,5,2,0,0,0,0,0,0,0,3,,output data:,[0 5 2 0 0 0 0 0 0 0 3],3,3.2201521264
Data for presentation:,11/02/15 12:00 AM,build-relengapi,0,4,0,0,0,0,0,0,0,0,3,,output data:,[0 4 0 0 0 0 0 0 0 0 3],2,3.2596921229
Data for presentation:,11/02/15 12:00 AM,gecko-dev,0,2,0,0,1,0,0,0,0,0,3,,output data:,[0 2 0 0 1 0 0 0 0 0 3],1,3.2495441991
Data for presentation:,11/02/15 12:00 AM,kitsune,0,179,0,0,0,0,0,0,0,0,9,,output data:,[  0 179   0   0   0   0   0   0   0   0   9],9,9.5139013523
Data for presentation:,11/02/15 12:00 AM,python_mozaggregator,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],2,1.6435935637
Data for presentation:,11/02/15 12:00 AM,mozilla-club-activity-kraken-the-code,0,25,12,0,0,0,0,0,0,0,7,,output data:,[ 0 25 12  0  0  0  0  0  0  0  7],4,6.3308734912
Data for presentation:,11/02/15 12:00 AM,goggles.mozilla.org,0,47,2,0,0,0,0,0,0,0,7,,output data:,[ 0 47  2  0  0  0  0  0  0  0  7],5,6.7572461596
Data for presentation:,11/02/15 12:00 AM,wikimo_content,0,2,0,0,0,0,0,0,0,0,2,,output data:,[0 2 0 0 0 0 0 0 0 0 2],2,2.4474081639
Data for presentation:,11/02/15 12:00 AM,hello-tests,0,5,0,0,0,0,0,0,0,0,3,,output data:,[0 5 0 0 0 0 0 0 0 0 3],1,3.2681614816
Data for presentation:,11/02/15 12:00 AM,mozilla-club-activity-hack-the-news,0,6,4,0,0,0,0,0,0,0,3,,output data:,[0 6 4 0 0 0 0 0 0 0 3],4,3.18061213
Data for presentation:,11/02/15 12:00 AM,cipherscan,0,24,1,0,0,0,0,0,0,0,4,,output data:,[ 0 24  1  0  0  0  0  0  0  0  4],4,4.2004198617
Data for presentation:,11/02/15 12:00 AM,badges.mozilla.org,0,15,3,0,0,0,0,0,0,0,13,,output data:,[ 0 15  3  0  0  0  0  0  0  0 13],5,11.234293451
Data for presentation:,11/02/15 12:00 AM,mcom-tests,0,19,0,0,0,0,0,0,0,0,7,,output data:,[ 0 19  0  0  0  0  0  0  0  0  7],5,6.5681134699
Data for presentation:,11/02/15 12:00 AM,mozmill-ci,0,112,3,0,0,0,0,0,0,0,7,,output data:,[  0 112   3   0   0   0   0   0   0   0   7],3,7.2837498005
Data for presentation:,11/02/15 12:00 AM,calculator,0,4,0,0,0,0,0,0,0,0,2,,output data:,[0 4 0 0 0 0 0 0 0 0 2],3,2.4643468814
Data for presentation:,11/02/15 12:00 AM,dxr,0,56,1,0,0,0,0,0,0,0,9,,output data:,[ 0 56  1  0  0  0  0  0  0  0  9],4,8.4481655489
Data for presentation:,11/02/15 12:00 AM,e10s_analyses,0,37,0,0,0,0,0,0,0,0,2,,output data:,[ 0 37  0  0  0  0  0  0  0  0  2],2,2.7438357201
Data for presentation:,11/02/15 12:00 AM,universal-search-content,1,63,7,0,0,0,0,0,0,0,6,,output data:,[ 1 63  7  0  0  0  0  0  0  0  6],6,5.9773872701
Data for presentation:,11/02/15 12:00 AM,webdev,0,3,0,0,0,0,0,0,0,0,3,,output data:,[0 3 0 0 0 0 0 0 0 0 3],2,3.2512227641
Data for presentation:,11/02/15 12:00 AM,webmaker-android,0,21,0,0,0,0,0,0,0,0,5,,output data:,[ 0 21  0  0  0  0  0  0  0  0  5],5,4.9943617045
Data for presentation:,11/02/15 12:00 AM,123done,0,74,0,0,0,0,0,0,0,0,5,,output data:,[ 0 74  0  0  0  0  0  0  0  0  5],2,5.4432377181
Data for presentation:,11/02/15 12:00 AM,Addon-Tests,0,13,0,0,0,0,0,0,0,0,4,,output data:,[ 0 13  0  0  0  0  0  0  0  0  4],5,4.1312615931
Data for presentation:,11/02/15 12:00 AM,telemetry-server,1,7,1,0,0,0,0,0,0,0,4,,output data:,[1 7 1 0 0 0 0 0 0 0 4],2,4.056440763
Data for presentation:,11/02/15 12:00 AM,learning.mozilla.org,0,205,0,0,0,0,0,0,0,0,20,,output data:,[  0 205   0   0   0   0   0   0   0   0  20],21,18.4829023358
Data for presentation:,11/02/15 12:00 AM,mig,0,21,4,0,3,0,0,0,0,0,6,,output data:,[ 0 21  4  0  3  0  0  0  0  0  6],4,5.7140606167
Data for presentation:,11/02/15 12:00 AM,relman-auto-nag,0,20,0,0,0,0,0,0,0,0,3,,output data:,[ 0 20  0  0  0  0  0  0  0  0  3],3,3.3952018628
Data for presentation:,11/02/15 12:00 AM,remote-newtab,0,149,6,0,7,0,0,0,0,0,9,,output data:,[  0 149   6   0   7   0   0   0   0   0   9],1,9.1633280803
Data for presentation:,11/02/15 12:00 AM,fxa-auth-mailer,0,14,0,0,0,0,0,0,0,0,2,,output data:,[ 0 14  0  0  0  0  0  0  0  0  2],4,2.5490404689
Data for presentation:,11/02/15 12:00 AM,fxa,0,68,0,0,0,0,0,0,0,0,11,,output data:,[ 0 68  0  0  0  0  0  0  0  0 11],4,10.1644930144
Data for presentation:,11/02/15 12:00 AM,sawmill,0,11,0,0,0,0,0,0,0,0,3,,output data:,[ 0 11  0  0  0  0  0  0  0  0  3],1,3.3189776341
Data for presentation:,11/02/15 12:00 AM,sops,0,13,0,0,0,0,0,0,0,0,4,,output data:,[ 0 13  0  0  0  0  0  0  0  0  4],2,4.1312615931
Data for presentation:,11/02/15 12:00 AM,mozillians,0,66,0,0,0,0,0,0,1,0,5,,output data:,[ 0 66  0  0  0  0  0  0  1  0  5],4,5.3754828481
Data for presentation:,11/02/15 12:00 AM,persona,1,6,2,0,0,0,0,0,0,0,7,,output data:,[1 6 2 0 0 0 0 0 0 0 7],3,6.4100024511
Data for presentation:,11/02/15 12:00 AM,donate.mozilla.org,0,1179,5,0,2,0,0,0,0,0,29,,output data:,[   0 1179    5    0    2    0    0    0    0    0   29],26,33.7837231272
Data for presentation:,11/02/15 12:00 AM,mozilla-flask-crb,0,3,0,0,0,0,0,0,0,0,2,,output data:,[0 3 0 0 0 0 0 0 0 0 2],3,2.4558775227
Data for presentation:,11/02/15 12:00 AM,mozdownload,0,23,3,0,0,0,0,0,0,0,3,,output data:,[ 0 23  3  0  0  0  0  0  0  0  3],5,3.3485959063
Data for presentation:,11/02/15 12:00 AM,mozillians-tests,0,17,0,0,0,0,0,0,0,0,7,,output data:,[ 0 17  0  0  0  0  0  0  0  0  7],8,6.5511747525
Data for presentation:,11/02/15 12:00 AM,testpilot,0,206,0,0,4,0,0,0,0,0,11,,output data:,[  0 206   0   0   4   0   0   0   0   0  11],8,11.3604276962
Data for presentation:,11/02/15 12:00 AM,shumway,0,5,2,0,0,0,0,0,0,0,5,,output data:,[0 5 2 0 0 0 0 0 0 0 5],16,4.8108426094
Data for presentation:,11/02/15 12:00 AM,webmaker-browser,14,3,14,0,0,0,0,0,0,0,4,,output data:,[14  3 14  0  0  0  0  0  0  0  4],3,3.7105025192
Data for presentation:,11/02/15 12:00 AM,webmaker-core,1,397,27,0,0,0,0,0,0,0,16,,output data:,[  1 397  27   0   0   0   0   0   0   0  16],12,16.279511954
Data for presentation:,11/02/15 12:00 AM,npm-lockdown,0,2,0,0,0,0,0,0,0,0,2,,output data:,[0 2 0 0 0 0 0 0 0 0 2],2,2.4474081639
Data for presentation:,11/02/15 12:00 AM,MozStumbler,0,17,2,0,0,0,0,0,0,0,6,,output data:,[ 0 17  2  0  0  0  0  0  0  0  6],8,5.7078201558
Data for presentation:,11/02/15 12:00 AM,hapi-fxa-oauth,0,1,0,0,0,0,0,0,0,0,1,,output data:,[0 1 0 0 0 0 0 0 0 0 1],2,1.6435935637
Data for presentation:,11/02/15 12:00 AM,i18n-abide,0,4,0,0,0,0,0,0,0,0,3,,output data:,[0 4 0 0 0 0 0 0 0 0 3],6,3.2596921229
Data for presentation:,11/02/15 12:00 AM,socorro-infra,0,2,0,0,0,0,0,0,0,0,1,,output data:,[0 2 0 0 0 0 0 0 0 0 1],1,1.6520629225
Data for presentation:,11/02/15 12:00 AM,basket,0,5,0,0,1,0,0,0,0,0,3,,output data:,[0 5 0 0 1 0 0 0 0 0 3],2,3.2749522754
Data for presentation:,11/02/15 12:00 AM,fxemoji,0,1,1,0,0,0,0,0,0,0,2,,output data:,[0 1 1 0 0 0 0 0 0 0 2],2,2.4149341276
Data for presentation:,11/02/15 12:00 AM,treeherder,2,76,2,0,1,0,0,0,0,0,12,,output data:,[ 2 76  2  0  1  0  0  0  0  0 12],10,10.9863745643
Data for presentation:,11/02/15 12:00 AM,fxa-local-dev,0,3,0,0,0,0,0,0,0,0,2,,output data:,[0 3 0 0 0 0 0 0 0 0 2],3,2.4558775227
Data for presentation:,12/02/15 12:00 AM,fxa-profile-server,0,8,1,0,0,0,0,0,0,0,4,,output data:,[0 8 1 0 0 0 0 0 0 0 4],6,4.0649101217
Data for presentation:,12/02/15 12:00 AM,releasetasks,0,11,0,0,8,0,0,0,0,0,5,,output data:,[ 0 11  0  0  8  0  0  0  0  0  5],5,4.9639944668
Data for presentation:,12/02/15 12:00 AM,compatipede,0,4,0,0,0,0,0,0,0,0,2,,output data:,[0 4 0 0 0 0 0 0 0 0 2],4,2.4643468814
